Sl_no,image_path,thisN,thisTrialN,thisRepN,key_resp_5.keys,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,key_resp_9.rt,key_resp_9.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome_page.started,text.started,key_resp.started,welcome_page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions.started,ins.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_2.started,text_10.started,key_resp_10.started,instructions_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,objects_only_instruction.started,text_3.started,key_resp_3.started,objects_only_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,ISI.started,text_4.started,ISI.stopped,practice_block.started,image.started,text_5.started,key_resp_5.started,practice_block.stopped,practice.key_resp_5.keys,indoor_outdoor.started,text_7.started,key_resp_7.started,indoor_outdoor.stopped,practice.key_resp_7.keys,practice.key_resp_7.rt,practice.key_resp_7.duration,text_4.stopped,image.stopped,text_5.stopped,key_resp_5.stopped,practice.key_resp_5.rt,practice.key_resp_5.duration,practice_to_main.started,text_2.started,key_resp_4.started,practice_to_main.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,objects.started,image_2.started,text_9.started,key_resp_9.started,objects.stopped,trials.key_resp_9.keys,encoding_task.started,text_8.started,key_resp_8.started,encoding_task.stopped,trials.key_resp_8.keys,trials.key_resp_8.rt,trials.key_resp_8.duration,image_2.stopped,text_9.stopped,key_resp_9.stopped,trials.key_resp_9.rt,trials.key_resp_9.duration,end_experiment.started,text_6.started,key_resp_6.started,end_experiment.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,list_of_stimuli,encoding_task_accuracy,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Objects\064a.jpg,159,0,159,,,,,,,f,None,,,0.5634365000000798,0.15747689999989234,,,,,159,0,159,0,830.7151168999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.6987497,830.7151168999999,831.1987088000001,,,,,,,,,,,,,,831.2483937,,,,,,,,,,,,,831.2396959,831.2483937,831.2483937,831.2483937,834.2151650999999,f,834.2152257,,,834.2152421000001,None,,,,,,0.5634365000000798,0.15747689999989234,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\093a.jpg,160,0,160,,,,,,,j,None,,,1.046520800000053,0.11034730000005766,,,,,160,0,160,0,834.2317851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.2153553,834.2317851,834.7153911,,,,,,,,,,,,,,834.9150063,,,,,,,,,,,,,834.8993433999999,834.9150063,834.9150063,834.9150063,837.7316229999999,j,837.7316561,,,837.7316662000001,None,,,,,,1.046520800000053,0.11034730000005766,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\032a.jpg,161,0,161,,,,,,,j,None,,,1.4577928000001066,0.09757409999997435,,,,,161,0,161,0,837.7482835000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.7317244999999,837.7482835000001,838.2317783000001,,,,,,,,,,,,,,838.2819668,,,,,,,,,,,,,838.2615862,838.2819668,838.2819668,838.2819668,841.2482484,j,841.2493778999999,,,841.2493893999999,None,,,,,,1.4577928000001066,0.09757409999997435,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\176a.jpg,162,0,162,,,,,,,j,None,,,0.649219199999834,0.13912610000011227,,,,,162,0,162,0,841.2648876999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.2494498000001,841.2648876999999,841.7484849,,,,,,,,,,,,,,841.7985060000001,,,,,,,,,,,,,841.7821233,841.7985060000001,841.7985060000001,841.7985060000001,844.7648449999999,j,844.7648804999999,,,844.7648906,None,,,,,,0.649219199999834,0.13912610000011227,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\017a.jpg,163,0,163,,,,,,,j,None,,,1.562866299999996,0.11472470000012436,,,,,163,0,163,0,844.7814351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.7649466999999,844.7814351,845.2649613000001,,,,,,,,,,,,,,,,,,,,,,,,,,,845.2851186999999,845.2984555999999,845.2984555999999,845.2984555999999,848.2814134,j,848.2814492,,,848.2814579999999,None,,,,,,1.562866299999996,0.11472470000012436,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\189a.jpg,164,0,164,,,,,,,j,None,,,2.3717427999999927,0.129356499999858,,,,,164,0,164,0,848.2980752999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.2815459999999,848.2980752999999,848.7815198999999,,,,,,,,,,,,,,848.8146919999999,,,,,,,,,,,,,848.8002406,848.8146919999999,848.8146919999999,848.8146919999999,851.7980757999999,j,851.7981141,,,851.7981244,None,,,,,,2.3717427999999927,0.129356499999858,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\178a.jpg,165,0,165,,,,,,,None,j,3.081351799999993,None,,,,,,,165,0,165,0,851.8146652999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.7981848,851.8146652999999,852.2981348000001,,,,,,,,,,,,,,859.2645224,,,,,,,,,,,,,859.2441120999999,,,,859.2441368,None,859.2441615999999,859.2645224,859.2645224,862.3481747999999,j,3.081351799999993,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\154a.jpg,166,0,166,,,,,,,None,f,1.887486699999954,None,,,,,,,166,0,166,0,862.3644277999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.348256,862.3644277999999,862.8481108000001,,,,,,,,,,,,,,862.8811108,,,,,,,,,,,,,862.8634916000001,862.8811108,862.8811108,862.8811108,865.8645225999999,None,865.8645561000001,865.8810722999999,865.8810722999999,867.7813917999999,f,1.887486699999954,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\128a.jpg,167,0,167,,,,,,,j,None,,,2.2810129999998026,0.13311530000009952,,,,,167,0,167,0,867.7976603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.7815011,867.7976603,868.2811641000001,,,,,,,,,,,,,,868.7475935,,,,,,,,,,,,,868.7262641,868.7475935,868.7475935,868.7475935,871.2976779999999,j,871.2977263,,,871.2977369,None,,,,,,2.2810129999998026,0.13311530000009952,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\010a.jpg,168,0,168,,,,,,,f,None,,,1.224038500000006,0.17800869999996394,,,,,168,0,168,0,871.3143691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.2978312999999,871.3143691,871.7977555,,,,,,,,,,,,,,871.8312175000001,,,,,,,,,,,,,871.8160668,871.8312175000001,871.8312175000001,871.8312175000001,874.8142533,f,874.8157907,,,874.8158051,None,,,,,,1.224038500000006,0.17800869999996394,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\168a.jpg,169,0,169,,,,,,,f,None,,,0.9692274000001362,0.17817420000005768,,,,,169,0,169,0,874.830831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.8158659000001,874.830831,875.3144795000001,,,,,,,,,,,,,,875.3642222000001,,,,,,,,,,,,,875.3457582000001,875.3642222000001,875.3642222000001,875.3642222000001,878.3307792999999,f,878.3308182000001,,,878.3308288999999,None,,,,,,0.9692274000001362,0.17817420000005768,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\034a.jpg,170,0,170,,,,,,,f,None,,,1.6681509000000005,0.1389424000001327,,,,,170,0,170,0,878.3474355999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.3309239,878.3474355999999,878.8308852,,,,,,,,,,,,,,878.864051,,,,,,,,,,,,,878.8531799,878.864051,878.864051,878.864051,881.8473827999999,f,881.8474248,,,881.8474345,None,,,,,,1.6681509000000005,0.1389424000001327,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\148a.jpg,171,0,171,,,,,,,None,f,0.12111419999996542,None,,,,,,,171,0,171,0,881.8640575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.8475219,881.8640575,882.3475931999999,,,,,,,,,,,,,,882.3806663,,,,,,,,,,,,,882.3665103999999,882.3806663,882.3806663,882.3806663,885.3641029,None,885.3641362000001,885.3807327,885.3807327,885.5143166999999,f,0.12111419999996542,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\164a.jpg,172,0,172,,,,,,,f,None,,,1.0239824000000226,0.1543672999998762,,,,,172,0,172,0,885.530726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.5143934999999,885.530726,886.0141656000001,,,,,,,,,,,,,,886.0472927000001,,,,,,,,,,,,,886.0375802000001,886.0472927000001,886.0472927000001,886.0472927000001,889.0306204000001,f,889.0306558,,,889.0306654999999,None,,,,,,1.0239824000000226,0.1543672999998762,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\121a.jpg,173,0,173,,,,,,,None,j,2.4316372999999203,None,,,,,,,173,0,173,0,889.0471682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.0307539,889.0471682,889.5307949,,,,,,,,,,,,,,889.5638554,,,,,,,,,,,,,889.5474733000001,889.5638554,889.5638554,889.5638554,892.5471892,None,892.5472373,892.5637813999999,892.5637813999999,894.9976303000001,j,2.4316372999999203,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\136a.jpg,174,0,174,,,,,,,f,None,,,0.5535813999999846,0.165498899999875,,,,,174,0,174,0,895.0137440999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9977183999999,895.0137440999999,895.497333,,,,,,,,,,,,,,895.530381,,,,,,,,,,,,,895.5262986999999,895.530381,895.530381,895.530381,898.5137321,f,898.5137728,,,898.5137834,None,,,,,,0.5535813999999846,0.165498899999875,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\080a.jpg,175,0,175,,,,,,,j,None,,,1.500628499999948,0.1170144000000164,,,,,175,0,175,0,898.5303383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.5138767999999,898.5303383,899.0138251999999,,,,,,,,,,,,,,899.0636592999999,,,,,,,,,,,,,899.0463335,899.0636592999999,899.0636592999999,899.0636592999999,902.0303002,j,902.0315671999999,,,902.0315794,None,,,,,,1.500628499999948,0.1170144000000164,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\101a.jpg,176,0,176,,,,,,,None,j,0.39170899999999165,None,,,,,,,176,0,176,0,902.0468916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.0316642999999,902.0468916,902.5304461000001,,,,,,,,,,,,,,902.5631662000001,,,,,,,,,,,,,902.5556038,902.5631662000001,902.5631662000001,902.5631662000001,905.5470129999999,None,905.5470462000001,905.5636026,905.5636026,905.9638689000001,j,0.39170899999999165,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\136a.jpg,177,0,177,,,,,,,f,None,,,2.1433872000000065,0.16554110000015498,,,,,177,0,177,0,905.9801500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.9639471,905.9801500000001,906.4636694999999,,,,,,,,,,,,,,906.6468024000001,,,,,,,,,,,,,906.6369202999999,906.6468024000001,906.6468024000001,906.6468024000001,909.4801685,f,909.4802090000001,,,909.4802196,None,,,,,,2.1433872000000065,0.16554110000015498,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\087a.jpg,178,0,178,,,,,,,j,None,,,1.1126999999999043,0.14023310000015954,,,,,178,0,178,0,909.4967747999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.4803182,909.4967747999999,909.9802193,,,,,,,,,,,,,,910.0303690999999,,,,,,,,,,,,,910.0182583000001,910.0303690999999,910.0303690999999,910.0303690999999,912.9967104,j,912.9967457999999,,,912.9967561000001,None,,,,,,1.1126999999999043,0.14023310000015954,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\125a.jpg,179,0,179,,,,,,,j,None,,,0.8678660000000491,0.10994979999986754,,,,,179,0,179,0,913.0133822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.9968165999999,913.0133822,913.4968727999999,,,,,,,,,,,,,,913.5300456,,,,,,,,,,,,,913.5217281,913.5300456,913.5300456,913.5300456,916.5133662000001,j,916.5134008,,,916.5134100999999,None,,,,,,0.8678660000000491,0.10994979999986754,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\139a.jpg,180,0,180,,,,,,,None,j,0.6334559000001718,None,,,,,,,180,0,180,0,916.5299791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.5134948,916.5299791,917.0136436999999,,,,,,,,,,,,,,917.2966650000001,,,,,,,,,,,,,917.2778212000001,917.2966650000001,917.2966650000001,917.2966650000001,920.0300692999999,None,920.0301033999999,920.0465879000001,920.0465879000001,920.6968035,j,0.6334559000001718,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\163a.jpg,181,0,181,,,,,,,j,None,,,1.8515391999999338,0.1352011000001312,,,,,181,0,181,0,920.713211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.6969148000001,920.713211,921.1967119999999,,,,,,,,,,,,,,921.2465804999999,,,,,,,,,,,,,921.2313442,921.2465804999999,921.2465804999999,921.2465804999999,924.2131423999999,j,924.2131901999999,,,924.2131999999999,None,,,,,,1.8515391999999338,0.1352011000001312,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\090a.jpg,182,0,182,,,,,,,f,None,,,0.7543428000001313,0.1237992999999733,,,,,182,0,182,0,924.2298097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.2132919000001,924.2298097,924.7132557,,,,,,,,,,,,,,924.7466737,,,,,,,,,,,,,924.7307569,924.7466737,924.7466737,924.7466737,927.7298685999999,f,927.7312972,,,927.7313085000001,None,,,,,,0.7543428000001313,0.1237992999999733,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\062a.jpg,183,0,183,,,,,,,f,None,,,0.6162093000000368,0.181905899999947,,,,,183,0,183,0,927.7465577999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.7313687999999,927.7465577999999,928.229887,,,,,,,,,,,,,,928.2797592,,,,,,,,,,,,,928.2653127000001,928.2797592,928.2797592,928.2797592,931.2464729000001,f,931.2465124999999,,,931.2465222000001,None,,,,,,0.6162093000000368,0.181905899999947,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\105a.jpg,184,0,184,,,,,,,f,None,,,1.043578400000115,0.17905180000002474,,,,,184,0,184,0,931.2630912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.2465818999999,931.2630912,931.7464924000001,,,,,,,,,,,,,,931.7796275000001,,,,,,,,,,,,,931.7620311999999,931.7796275000001,931.7796275000001,931.7796275000001,934.7629856000001,f,934.7630263000001,,,934.7630365,None,,,,,,1.043578400000115,0.17905180000002474,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\139a.jpg,185,0,185,,,,,,,f,None,,,0.573902599999883,0.12947800000006282,,,,,185,0,185,0,934.7795848000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.7630982999999,934.7795848000001,935.2630521000001,,,,,,,,,,,,,,935.2964405999999,,,,,,,,,,,,,935.2789911,935.2964405999999,935.2964405999999,935.2964405999999,938.2796114999999,f,938.2796518,,,938.2797045,None,,,,,,0.573902599999883,0.12947800000006282,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\038a.jpg,186,0,186,,,,,,,f,None,,,0.4967592999998942,0.1526338000001033,,,,,186,0,186,0,938.2962411000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.2797800000001,938.2962411000001,938.7798640000001,,,,,,,,,,,,,,938.81284,,,,,,,,,,,,,938.7956864,938.81284,938.81284,938.81284,941.7961809999999,f,941.7962157,,,941.7962253999999,None,,,,,,0.4967592999998942,0.1526338000001033,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\177a.jpg,187,0,187,,,,,,,f,None,,,0.4500526000001628,0.15807509999990543,,,,,187,0,187,0,941.812745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.7963112,941.812745,942.2962843,,,,,,,,,,,,,,942.3294054999999,,,,,,,,,,,,,942.3119558000001,942.3294054999999,942.3294054999999,942.3294054999999,945.3127511,f,945.3127889,,,945.3127995,None,,,,,,0.4500526000001628,0.15807509999990543,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\011a.jpg,188,0,188,,,,,,,f,None,,,0.8238538999999037,0.1572820999999749,,,,,188,0,188,0,945.3294059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.3129008000001,945.3294059,945.8128581999999,,,,,,,,,,,,,,945.8961093999999,,,,,,,,,,,,,945.8774200999999,945.8961093999999,945.8961093999999,945.8961093999999,948.8293342,f,948.8293741,,,948.829385,None,,,,,,0.8238538999999037,0.1572820999999749,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\175a.jpg,189,0,189,,,,,,,j,None,,,1.574751299999889,0.18963060000010046,,,,,189,0,189,0,948.8459241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.8294495,948.8459241,949.3294817000001,,,,,,,,,,,,,,949.3629228,,,,,,,,,,,,,949.3518830999999,949.3629228,949.3629228,949.3629228,952.3459607,j,952.3471480999999,,,952.3471629999999,None,,,,,,1.574751299999889,0.18963060000010046,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\042a.jpg,190,0,190,,,,,,,j,None,,,0.5259962000000087,0.1502064999999675,,,,,190,0,190,0,952.3626448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.3472242999999,952.3626448,952.8459756,,,,,,,,,,,,,,952.8960089,,,,,,,,,,,,,952.8828443,952.8960089,952.8960089,952.8960089,955.8625070999999,j,955.8625463000001,,,955.8625568,None,,,,,,0.5259962000000087,0.1502064999999675,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\130a.jpg,191,0,191,,,,,,,None,j,1.2762070000001131,None,,,,,,,191,0,191,0,955.8791292999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.8626199,955.8791292999999,956.3626007999999,,,,,,,,,,,,,,956.4127248,,,,,,,,,,,,,956.4008478000001,956.4127248,956.4127248,956.4127248,959.3791186999999,None,959.3791896,959.3957129,959.3957129,960.6795655999999,j,1.2762070000001131,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\141a.jpg,192,0,192,,,,,,,j,None,,,0.9339705999998387,0.15003620000015871,,,,,192,0,192,0,960.6956806000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.6796457,960.6956806000001,961.1792791,,,,,,,,,,,,,,961.2956568,,,,,,,,,,,,,961.2880931,961.2956568,961.2956568,961.2956568,964.195729,j,964.1957749000001,,,964.1957875999999,None,,,,,,0.9339705999998387,0.15003620000015871,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\068a.jpg,193,0,193,,,,,,,j,None,,,0.6392699999998968,0.13740590000020347,,,,,193,0,193,0,964.2122781999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.1958958,964.2122781999999,964.6957373,,,,,,,,,,,,,,964.7289369,,,,,,,,,,,,,964.7142558,964.7289369,964.7289369,964.7289369,967.7122320999999,j,967.7122649,,,967.7122744999999,None,,,,,,0.6392699999998968,0.13740590000020347,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\065a.jpg,194,0,194,,,,,,,j,None,,,0.36892920000013874,0.118255599999884,,,,,194,0,194,0,967.7288735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.7123632,967.7288735,968.2124273,,,,,,,,,,,,,,968.2624953,,,,,,,,,,,,,968.2543441,968.2624953,968.2624953,968.2624953,971.2288444999999,j,971.2288928999999,,,971.2289028,None,,,,,,0.36892920000013874,0.118255599999884,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\006a.jpg,195,0,195,,,,,,,f,None,,,1.6509320000000116,0.2032553999999891,,,,,195,0,195,0,971.2454473999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.2289920000001,971.2454473999999,971.7289321999999,,,,,,,,,,,,,,971.7787922,,,,,,,,,,,,,971.7617293999999,971.7787922,971.7787922,971.7787922,974.7454250000001,f,974.7455751,,,974.7455955999999,None,,,,,,1.6509320000000116,0.2032553999999891,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\185a.jpg,196,0,196,,,,,,,f,None,,,0.7024906999999985,0.17393830000014532,,,,,196,0,196,0,974.7620474999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7456592000001,974.7620474999999,975.2455342000001,,,,,,,,,,,,,,975.2956492000001,,,,,,,,,,,,,975.2802402,975.2956492000001,975.2956492000001,975.2956492000001,978.2620228000001,f,978.2635937,,,978.2636049999999,None,,,,,,0.7024906999999985,0.17393830000014532,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\044a.jpg,197,0,197,,,,,,,f,None,,,0.9896338999999443,0.11897620000013376,,,,,197,0,197,0,978.2786533999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.2636901000001,978.2786533999999,978.7621581000001,,,,,,,,,,,,,,978.8119242999999,,,,,,,,,,,,,978.7997946,978.8119242999999,978.8119242999999,978.8119242999999,981.7786481,f,981.7786891000001,,,981.778699,None,,,,,,0.9896338999999443,0.11897620000013376,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\100a.jpg,198,0,198,,,,,,,f,None,,,0.49758600000018305,0.15072399999985464,,,,,198,0,198,0,981.7952052999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7787595,981.7952052999999,982.2788327000001,,,,,,,,,,,,,,982.3118462,,,,,,,,,,,,,982.2957291,982.3118462,982.3118462,982.3118462,985.2951622999999,f,985.2952015999999,,,985.2952118999999,None,,,,,,0.49758600000018305,0.15072399999985464,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\020a.jpg,199,0,199,,,,,,,f,None,,,0.7578312000000551,0.1493651000000682,,,,,199,0,199,0,985.3118261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2952748,985.3118261,985.7952439999999,,,,,,,,,,,,,,985.928449,,,,,,,,,,,,,985.9105121,985.928449,985.928449,985.928449,988.8117732000001,f,988.8118093999999,,,988.8118192,None,,,,,,0.7578312000000551,0.1493651000000682,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\079a.jpg,200,0,200,,,,,,,j,None,,,2.4614429000000655,0.10624839999991309,,,,,200,0,200,0,988.8284239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.8119104,988.8284239,989.3118913000001,,,,,,,,,,,,,,989.3617385,,,,,,,,,,,,,989.3420662000001,989.3617385,989.3617385,989.3617385,992.3283821,j,992.3284200999999,,,992.3284302,None,,,,,,2.4614429000000655,0.10624839999991309,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\081a.jpg,201,0,201,,,,,,,j,None,,,2.8256708000001254,None,,,,,201,0,201,0,992.3450057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.3285281000001,992.3450057,992.8284965999999,,,,,,,,,,,,,,992.8783004,,,,,,,,,,,,,992.8652305,992.8783004,992.8783004,992.8783004,995.8449684,j,995.8450029999999,,,995.845012,None,,,,,,2.8256708000001254,None,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\050a.jpg,202,0,202,,,,,,,f,None,,,1.2260506000000078,0.18161859999986518,,,,,202,0,202,0,995.8616096999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.8450843999999,995.8616096999999,996.3451755000001,,,,,,,,,,,,,,996.3782306,,,,,,,,,,,,,996.3736752,996.3782306,996.3782306,996.3782306,999.3615520000001,f,999.3615874,,,999.3615978999999,None,,,,,,1.2260506000000078,0.18161859999986518,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
